"r.id","r.title","r.tally_ayes","r.progress_report","r.tally_nays","r.status","r.requested"
599.0,Polkadot P2P Network Health Weekly Reports,"241384236051586533","","163564220656048522",Executed,"56000000000000"
600.0,Decentralized Management of Polkadot 𝕏 Account,"421246231513102512","","9846802204936058",Executed,"94680000000000"
601.0,Polkadot Agents Program - Phase 1,"330837300694570914","","141139552042921328",Executed,"508172700000000"
602.0,VOTE NO. Mistake in submission - New referendum coming shrtly,"720024497526022","","320998068128531139",Rejected,"42670000000000"
603.0,Lawsuit against Giotto Bounty,"2783963914973283","","514535933016323226",TimedOut,-1
604.0,Mistake vote NO,"211449235388797","","201119146263086763",Rejected,"1000"
605.0,Mistake vote NO,"50425000000000","","384996334682272779",TimedOut,"1000"
606.0,VOTE NO. Mistake in submission - New referendum coming shrtly,"0","","384898918082272779",TimedOut,"10000000000000"
607.0,This is a tip request for Boosting NFT Education in Latin America with the Polkadot Ecosystem,"1749433292221152","","84023696076819543",Rejected,"10000000000000"
608.0,Contribution to the Italian Polkadot Community: Funding Request,"100000000","","267242981687719694",TimedOut,"9800000000000"
609.0,Manta Wallet Retroactive Funding,"195886000000000","","271893921664173709",Rejected,"455880000000000"
610.0,"","159250824584413549","","100000000000",Executed,-1
611.0,Telenova: Polkadot Wallet built into Telegram. Retroactive Funding for 6 months,"682034529655291135","","45954615684736718",Executed,"455550000000000"
612.0,Setting onDemandBaseFee to 0.025 DOT,"307575364345009173","","0",Executed,-1
613.0,Polkadot x The Tie Partnership to Increase Institutional Exposure and Access,"483865529140287001","","29587432202439534",Executed,"1500000000000000"
614.0,Integration of Polkadot into ChatG (An Ai Chat Startup),"55859852822421","","202517496122727619",Rejected,"500000000000000"
615.0,Set BEEFY genesis (thus starting BEEFY consensus on Polkadot),"954717277620331293","","0",Executed,-1
616.0,Conor Daly Indy500 Replacement Ref ,"1399920684050693728","","3906265646103493",Executed,"2900000000000000"
617.0,PolkaBot.AI - Decentralized AI education hub on Polkadot ,"329492081653204444","","95994046551752671",Executed,"215240000000000"
618.0,Subsquid Migration to ArrowSquid & Indexing Upgrades,"312229510846481781","","4424425945580202",Executed,"186940000000000"
619.0,ink! Analyzer: Retroactive funding for ink! v5 support,"222767623706009710","","100000000000",Executed,"28122700000000"
620.0,"VOTE no, wrong track","900000000000","","389832629176467583",TimedOut,"6942000000000"
621.0,Discord Governance Bot Self Tip Request - 0xTaylor,"151181911495198972","","4708693072553323",Executed,"6942000000000"
622.0,SmallTipper,"154305402311728293","","311000000000",Executed,-1
623.0,Polkadot Growth Index 📈 and AI Insights 💡,"66963872428938383","","124087304716367397",Rejected,"163447300000000"
624.0, Vote Nay,"15853530681692711","","551295755861791103",Rejected,"72700000000000"
625.0,Technical Support Bounty #625,"260442386777124488","","407787212407663",Executed,-1
626.0,Retroactive Tip For Content Creator ,"61263563945755465","","200593278410560960",Rejected,"9800000000000"
627.0,Proposal for Polkadot OpenGov Funding: WEB3DEV Bootcamp for Rust and Pallets Learning,"332882112511791307","","2046328342821433",Executed,"53000000000000"
628.0,Tip for Adam Steeber + Kusamarian concerning #514 Conor Daly - 2024 Indianapolis 500 Sponsorship,"146057131714467700","","50000000000",Executed,"1000000000000"
629.0,"","160108088581771529","","4050000000000",Executed,-1
630.0,[Revision] Nomination Pool: Remove max pool and max member limits,"1135988239731893178","","50000000000",Executed,-1
631.0,Subsquare polkadot fellowship support milestone 1,"312638027596122605","","145250000000000",Executed,"163480000000000"
632.0,TEACHMEDEFI - Growing Polkadot’s Mindshare in the Crypto Space,"126707542290370082","","101613696854101997",Executed,"79350000000000"
633.0,DOTCAST /This_is_the_DOT,"220924640287495966","","8010292174738785",Executed,"93555000000000"
634.0,OG Tracker 2.0,"251070642651682690","","1064456324945798",Executed,"313530000000000"
635.0,REJECT,"0","","261621797121643287",Rejected,"9999999999990"
636.0,Approval of curators for Bounty 43 (Meetup bounty),"278615490252058256","","7440654174738785",Executed,-1
637.0,Tip for 7 Polkadot Decentralized Voices,"30675304542505696","","303476634243304729",Rejected,"9999999999990"
638.0,SmallTipper,"219567072460732424","","50000000000",Executed,-1
639.0,Bump parachain validation timeouts,"951318359527749729","","11960000000000",Executed,-1
640.0,Curators Candidates - Bounty #42,"427810084451572945","","468783000000000",Executed,-1
641.0,Polkadot in Spanish X account and Marketing Decentralization,"263335903029435621","","99967431549098723",Executed,"357130000000000"
642.0,Maintenance & Support Substrate Python API (Jan-Mar 2024),"292722256813290941","","197510000000000",Executed,"12122400000000"
643.0,"Mythical Games and Polkadot, a proposal from Mythos Foundation Swiss","601866208984269657","","51389073363883972",Executed,"10000000000000000"
644.0,Polkadot - Sports Sponsorship Fund ,"716488906974227625","","519150620538703864",Executed,"9680000000000000"
645.0,Set Asset Rates for Treasury Assets,"234074869177566539","","17484739726100",Executed,-1
646.0,CURATORS PROPOSAL FOR BOUNTY 44 - POLKADOT <> KUSAMA BRIDGE SECURITY BUGBOUNTY,"549500853610646475","","288834716256343",Executed,-1
647.0,Polkadot.JS API UI enhancements,"27925892605857138","","248794239101779322",Rejected,"243230000000000"
648.0,Upgrade Polkadot to Release v1.2.0,"782771951885619372","","14460000000000",Executed,-1
649.0,Infrastructure Builders Program Bounty,"250177253170789402","","91185000000000",Executed,-1
650.0,(Vote Nay) Polkadot Ecosystem growth campaigns,"217816696106392736","","395561636599287219",Rejected,"1000000000000000"
651.0,The Block x Polkadot,"415717898102573408","","223270798921414230",Executed,"688686000000000"
652.0,Test Proposal - Please Vote Nay,"200000000","","310838088187778184",Rejected,"21557"
653.0,This is a tip request for Boosting NFT Education in Latin America with the Polkadot Ecosystem,"123782194114091149","","135636775403091181",Rejected,"10000000000000"
654.0,Magnet Milestone 3 Proposal: An Appchain Tech Stack leverages the Coretime Model to enhance DOT use cases and facilitate Polkadot's growth,"189319121624318655","","148936824935920771",Executed,"339561700000000"
655.0,Polkadot AmharicChain Hub: Mastering Polkadot | Empowering Learning,"40000000000","","76152867636128550",TimedOut,"58000000000000"
656.0,POLKADOT IRL CAMPAIGN #5 - POLKADOT X LYFT NYC,"343843341452359016","","82180533258404910",Executed,"313520000000000"
657.0,PolkaBiz  - Where founders forge investment-ready innovations.,"324976708496217001","","75706891574075571",Executed,"84200000000000"
658.0,"Semi-Retroactive & Ongoing Funding for Cryptopolitan for Media Boost, Engagement, and Reach 2024 ","129563145952998541","","160232230247262359",Rejected,"82354200000000"
659.0,Tip for Polkadot Presentation at Vienna Crypto Meetup,"276957025971774534","","230000000000",Executed,"1550000000000"
660.0,Tip Request for @OnlyDeFiGuy for the Expert Report on Referendum #561,"202917199832774656","","230000000000",Confirmed,"420000000000"
661.0,Wrong amount vote nay,"0","","344366783201969276",Rejected,"5365"
662.0,Polkadot Beam Sponsorship at ETHPrague 2024,"380894887439338191","","20961106425523135",Executed,"53650000000000"
663.0,⧓ Apillon Platform - Milestone 2 Proposal,"324346350278986771","","28254004000000000",Executed,"916630000000000"
664.0,"","39000000000","","41067035566570324",TimedOut,"161530000000000"
665.0,Polkadot Fleet of Bikes in Paris for the Olympic & Paralympic Games : A Unique & Massive Marketing opportunity.,"61477122785392614","","338746780088174005",Rejected,"161530000000000"
666.0,SmallTipper,"157904480860649129","","50000000000",Executed,-1
667.0,Retroactive Tip for Portuguese Content Creation,"122017967541491447","","76579033407490443",Executed,"5500000000000"
668.0,"52 Weeks of Kus Coverage ❤️🤖","372264267530308971","","42319141000000000",Executed,"745330000000000"
669.0,Polkadot Drone Shows Over VELD Music Fest (100K+ Attendance) - Brand Awareness + PR Campaign,"232513525404215229","","413297508859336225",Rejected,"215570000000000"
670.0,SmallTipper,"197978915698179495","","50000000000",Executed,-1
671.0,Retrospective Funding Proposal of the Polkadot HK Event,"126821491994850759","","74765644529968943",Executed,"9070000000000"
672.0,Infinity Wallet - A unique native desktop Wallet & Web3 Browser - Milestone 1,"124239332224711146","","104602582502843974",Executed,"99240000000000"
673.0,Retroactive self-tip Request for Maintenance and Ongoing Development Validator Dashboard and Services,"127845626729477999","","74405604458701244",Executed,"8890000000000"
674.0,Retroactive Polkadot Event in Guadalajara Mexico - Talent Land 2024,"139596928096204856","","59610000000000",Executed,"8240000000000"
675.0,Improving Polkadot’s Presence In the U.S. With The Texas Blockchain Council,"540026221317673198","","2070793110855102",Executed,"285496200000000"
676.0,"Nova Spektr Milestone 4 Proposal: OpenGov voting and delegation, Support for complex account structures, Flexible multisigs, Operation basket, Assets Portfolio view, Fellowship voting, Web-hosted app","442948347723447718","","96229962454524656",Executed,"1227050000000000"
677.0,Polkadot Aligned Sponsorship at Proto Layers @ Prague [cancelled],"414124678756594886","","277319744879636",Executed,"23950000000000"
678.0,Polkadot Dapps over Apps,"1227187035491526","","321321332645773601",Rejected,"95600000000000"
679.0,Proposal for Ensuring Continuity in Creating Content about Polkadot - VOTE NAY. THE PREIMAGE PROPOSAL IS PULLED,"326040100000000","","342154331862574136",Rejected,"2400000000000"
680.0,Initialize Snowbridge on BridgeHub and AssetHub,"806227598688697339","","8125515314894",Executed,-1
681.0,SmallTipper,"196046903718237711","","100000000000",Executed,-1
682.0,"Proposal for JAM Ratification, Conformance, Performance by Polkadot Fellows","313014792543231230","","7205000000000",Executed,-1
683.0,"Pop Network | Enabling simple and powerful smart contract development, with DOT","404793576417517297","","191081000000000",Executed,"839068132730000"
684.0,Chainalysis analytics solutions on Polkadot Relay Network,"893063730636309266","","966777766721796195",Rejected,"10000000000000000"
685.0,Polkadot Q2 Marketing Campaigns by Distractive ,"385260785097360557","","1913152962761988",Executed,"481170000000000"
686.0,Proposal for Klaster Integration into the Polkadot Ecosystem,"12538865470499355","","291615706871621353",Rejected,"450000000000000"
687.0, Integration of Avata with the Polkadot Ecosystem,"638511713343156328","","110227677834194082",Executed,"778200000000000"
688.0,Enable async backing on polkadot,"773968710863557446","","100000000000",Executed,-1
689.0,Curators Candidates - Bounty #40,"246239718499796915","","141438102709385693",Executed,-1
690.0,G6 Networks: Polkadot Ecosystem Expansion with Institutions,"484508372432481609","","167724118921143486",Executed,"301480000000000"
691.0,vote NAY,"4312303287823","","41705996768497352",Rejected,-1
692.0,Requesting a refill for marketing bounty number #33,"499308162946822493","","377638968639796620",Executed,"5000000000000000"
693.0,Proposal for unlocking $PINK from Phala soverign account to sibling account,"36261385550357901","","222445240992000708",Cancelled,-1
694.0,Polkadot Bridge Hub 1.2.2 upgrade: Unstuck bridge with Kusama,"954882896811075015","","2501000000000",Executed,-1
695.0,Polkadot-API: Apr-Jul development financing,"413508781955165700","","0",Executed,"347630000000000"
696.0,Please vote NAY,"0","","309470032153119292",TimedOut,"16448"
697.0,Proposal: 2024 Polkadot Decoded Asia (Singapore) September 16 -17 (During the Singapore Token 2049 week),"206370100000000","","412322935365598325",Rejected,"29719"
698.0,Sponsorship and Side Event: Merge Madrid,"306807961486443856","","78188289980114034",Executed,"164480000000000"
699.0,The operating cost for the research organization Polkadot Ecology Research Institute for 2024/4-2025/3,"629499300064026118","","183234163295326812",Executed,"297190000000000"
700.0,BlockDeep Labs: Ecosystem Services Proposal for Polkadot Treasury,"459860909831245101","","165962573900186483",Executed,"817180000000000"
701.0,error - vote NAY,"1106904470916850","","34759024384634398",TimedOut,-1
702.0,Restrict delegations on root and treasurer tracks,"701015653100000000","","1119696564275555539",Rejected,-1
703.0,Elevating the Polkadot Ecosystem: Encode x Polkadot Programme 2024 ,"274647226053618591","","108193327816152201",Executed,"178986052999000"
704.0,Approve the Polkadot EVM Collective,"530780604355035379","","29155044000000000",Executed,-1
705.0,Reducing duration of spending periods,"555417324485430089","","463820000000000",Executed,-1
706.0,Reducing inflation - VOTE NAY,"707708204263368421","","928282409901806714",Rejected,-1
707.0,Wrong preimage - Please vote NAY,"0","","342634157457223028",TimedOut,"690000000000000000"
708.0,Test the brand-new spend() extrinsic,"266883659508718302","","50100000000000",ExecutionFailed,"69000000"
709.0,Ongoing Development of Gossamer (16 months),"221455596066692678","","89526072491896640",Executed,"3680160000000000"
710.0,"NFT in Polkadot, the first book on NFTs in the Polkadot ecosystem.","75960505040034755","","138209434895420393",Rejected,"10000000000000"
